date,card_id,name,supertype,decks,wins,copies,day_decks
2026-08-01,15,Team Rocket's Energy,Energy,336,140,1344,9032
2026-08-01,400,Team Rocket's Tarountula,Pokémon,336,140,1344,9032
2026-08-01,401,Team Rocket's Spidops,Pokémon,336,140,1344,9032
2026-08-01,431,Team Rocket's Mewtwo ex,Pokémon,336,140,672,9032
2026-08-01,434,Team Rocket's Mimikyu,Pokémon,328,138,768,9032
2026-08-01,1134,Team Rocket's Transceiver,Trainer,336,140,1344,9032
2026-08-01,1216,Team Rocket's Ariana,Trainer,336,140,1327,9032
2026-08-01,1218,Team Rocket's Giovanni,Trainer,336,140,809,9032
2026-08-01,1220,Team Rocket's Proton,Trainer,336,140,925,9032
2026-08-01,1217,Team Rocket's Archer,Trainer,78,36,112,9032
2026-08-01,163,Slowking,Pokémon,16,9,64,9032
2026-08-01,162,Slowpoke,Pokémon,16,9,64,9032
2026-08-01,144,Kyurem,Pokémon,16,9,32,9032
2026-08-01,183,Smoochum,Pokémon,16,9,16,9032
2026-08-01,880,Spectrier,Pokémon,16,9,16,9032
2026-08-01,224,Annihilape,Pokémon,16,9,16,9032
2026-08-01,115,Conkeldurr,Pokémon,16,9,16,9032
2026-08-01,1248,Academy at Night,Trainer,16,9,64,9032
2026-08-01,1188,Ciphermaniac’s Codebreaking,Trainer,16,9,64,9032
2026-08-01,1146,Wondrous Patch,Trainer,16,9,48,9032
2026-08-01,432,Team Rocket's Wobbuffet,Pokémon,8,2,8,9032
2026-08-01,463,Team Rocket's Murkrow,Pokémon,8,2,16,9032
2026-08-01,247,Swirlix,Pokémon,4,1,16,9032
2026-08-01,917,Chikorita,Pokémon,22,14,46,9032
2026-08-01,709,Bayleef,Pokémon,100,61,202,9032
2026-08-01,710,Meganium,Pokémon,100,61,200,9032
2026-08-01,150,Hydrapple ex,Pokémon,20,13,40,9032
2026-08-01,920,Tapu Bulu,Pokémon,26,15,46,9032
2026-08-01,1187,Morty’s Conviction,Trainer,22,8,66,9032
2026-08-01,1260,Risky Ruins,Trainer,70,32,140,9032
2026-08-01,73,Rellor,Pokémon,60,29,60,9032
2026-08-01,74,Rabsca,Pokémon,60,29,60,9032
2026-08-01,100,Goldeen,Pokémon,14,7,28,9032
2026-08-01,149,Applin,Pokémon,14,7,42,9032
2026-08-01,240,Seaking,Pokémon,14,7,14,9032
2026-08-01,1092,Secret Box,Trainer,60,29,60,9032
2026-08-01,1191,Kieran,Trainer,60,29,106,9032
2026-08-01,1202,Drayton,Trainer,14,7,14,9032
2026-08-01,65,Dunsparce,Pokémon,67,31,134,9032
2026-08-01,306,Dudunsparce ex,Pokémon,67,31,67,9032
2026-08-01,1246,Jamming Tower,Trainer,69,37,138,9032
2026-08-01,402,Smoliv,Pokémon,6,2,12,9032
2026-08-01,403,Dolliv,Pokémon,6,2,12,9032
2026-08-01,404,Arboliva ex,Pokémon,6,2,12,9032
2026-08-01,708,Chikorita,Pokémon,78,47,228,9032
2026-08-01,675,Lunatone,Pokémon,13,5,26,9032
2026-08-01,676,Solrock,Pokémon,13,5,39,9032
2026-08-01,677,Riolu,Pokémon,13,5,52,9032
2026-08-01,678,Mega Lucario ex,Pokémon,13,5,52,9032
2026-08-01,1141,Premium Power Pro,Trainer,13,5,52,9032
2026-08-01,1252,Gravity Mountain,Trainer,13,5,13,9032
2026-08-01,919,Mega Meganium ex,Pokémon,2,1,2,9032
2026-08-01,650,Bulbasaur,Pokémon,74,46,148,9032
2026-08-01,651,Ivysaur,Pokémon,74,46,148,9032
2026-08-01,652,Mega Venusaur ex,Pokémon,74,46,148,9032
2026-08-01,1247,Neutralization Zone,Trainer,14,6,14,9032
2026-08-01,1145,Mega Signal,Trainer,72,45,144,9032
2026-08-01,1158,Maximum Belt,Trainer,17,9,17,9032
2026-08-01,861,Mega Froslass ex,Pokémon,105,66,210,9032
2026-08-01,1192,Carmine,Trainer,1,0,3,9032
2026-08-01,131,Duskull,Pokémon,1,0,2,9032
2026-08-01,132,Dusclops,Pokémon,1,0,2,9032
2026-08-01,133,Dusknoir,Pokémon,1,0,1,9032
2026-08-01,791,Moltres,Pokémon,1,0,1,9032
2026-07-31,6,Basic {F} Energy,Energy,456,251,1835,8678
2026-07-31,20,Rock Fighting Energy,Energy,750,383,2294,8678
2026-07-31,341,Cynthia's Roselia,Pokémon,311,169,1244,8678
2026-07-31,342,Cynthia's Roserade,Pokémon,311,169,933,8678
2026-07-31,379,Cynthia's Gible,Pokémon,311,169,1244,8678
2026-07-31,380,Cynthia's Gabite,Pokémon,311,169,1244,8678
2026-07-31,381,Cynthia's Garchomp ex,Pokémon,311,169,933,8678
2026-07-31,387,Cynthia's Spiritomb,Pokémon,311,169,622,8678
2026-07-31,1080,Unfair Stamp,Trainer,6450,3189,6450,8678
2026-07-31,1086,Buddy-Buddy Poffin,Trainer,8196,4057,31131,8678
2026-07-31,1097,Night Stretcher,Trainer,7265,3580,19601,8678
2026-07-31,1142,Fighting Gong,Trainer,311,169,1244,8678
2026-07-31,1152,Poké Pad,Trainer,7639,3799,30285,8678
2026-07-31,1173,Cynthia's Power Weight,Trainer,311,169,933,8678
2026-07-31,1182,Boss’s Orders,Trainer,7991,4006,18215,8678
2026-07-31,1197,Xerosic’s Machinations,Trainer,2130,1067,3930,8678
2026-07-31,1203,Surfer,Trainer,311,169,311,8678
2026-07-31,1225,Hilda,Trainer,1804,918,6199,8678
2026-07-31,1227,Lillie's Determination,Trainer,8145,4082,32357,8678
2026-07-31,1261,Forest of Vitality,Trainer,324,172,662,8678
2026-07-31,11,Mist Energy,Energy,1038,551,4152,8678
2026-07-31,14,Spiky Energy,Energy,914,486,3190,8678
2026-07-31,18,Grow Grass Energy,Energy,914,458,3068,8678
2026-07-31,117,Cornerstone Mask Ogerpon ex,Pokémon,449,214,545,8678
2026-07-31,344,Dwebble,Pokémon,630,283,2493,8678
2026-07-31,345,Crustle,Pokémon,630,283,2140,8678
2026-07-31,756,Mega Kangaskhan ex,Pokémon,756,365,2096,8678
2026-07-31,1120,Crushing Hammer,Trainer,428,224,1682,8678
2026-07-31,1121,Ultra Ball,Trainer,1553,866,4502,8678
2026-07-31,1122,Pokégear 3.0,Trainer,6306,3145,10914,8678
2026-07-31,1123,Switch,Trainer,535,248,1078,8678
2026-07-31,1147,Jumbo Ice Cream,Trainer,914,458,3088,8678
2026-07-31,1159,Hero’s Cape,Trainer,1220,603,1220,8678
2026-07-31,1212,Cook,Trainer,184,85,184,8678
2026-07-31,1219,Team Rocket's Petrel,Trainer,5834,2840,23018,8678
2026-07-31,1257,Team Rocket's Factory,Trainer,648,319,1207,8678
2026-07-31,2,Basic {R} Energy,Energy,329,189,1065,8678
2026-07-31,5,Basic {P} Energy,Energy,894,458,2202,8678
2026-07-31,7,Basic {D} Energy,Energy,5708,2800,54585,8678
2026-07-31,112,Munkidori,Pokémon,5708,2800,22155,8678
2026-07-31,119,Dreepy,Pokémon,329,189,1316,8678
2026-07-31,120,Drakloak,Pokémon,329,189,1316,8678
2026-07-31,121,Dragapult ex,Pokémon,329,189,841,8678
2026-07-31,140,Fezandipiti ex,Pokémon,1193,615,1193,8678
2026-07-31,235,Budew,Pokémon,443,255,516,8678
2026-07-31,1071,Meowth ex,Pokémon,472,273,751,8678
2026-07-31,1198,Crispin,Trainer,474,271,1461,8678
2026-07-31,1213,Judge,Trainer,651,384,1559,8678
2026-07-31,1231,Dawn,Trainer,6216,3021,7771,8678
2026-07-31,1246,Jamming Tower,Trainer,64,40,128,8678
2026-07-31,13,Enriching Energy,Energy,815,442,815,8678
2026-07-31,19,Telepath Psychic Energy,Energy,523,240,1968,8678
2026-07-31,66,Dudunsparce,Pokémon,926,508,2479,8678
2026-07-31,305,Dunsparce,Pokémon,918,506,2985,8678
2026-07-31,343,Shaymin,Pokémon,519,220,519,8678
2026-07-31,741,Abra,Pokémon,398,175,1592,8678
2026-07-31,742,Kadabra,Pokémon,398,175,1592,8678
2026-07-31,743,Alakazam,Pokémon,398,175,1592,8678
2026-07-31,1079,Rare Candy,Trainer,5891,2849,17771,8678
2026-07-31,1081,Enhanced Hammer,Trainer,398,175,1590,8678
2026-07-31,1129,Sacred Ash,Trainer,801,376,801,8678
2026-07-31,1184,Lana’s Aid,Trainer,452,201,452,8678
2026-07-31,1266,Nighttime Mine,Trainer,383,165,768,8678
2026-07-31,104,Froslass,Pokémon,5352,2603,10704,8678
2026-07-31,646,Marnie's Impidimp,Pokémon,5375,2613,21387,8678
2026-07-31,647,Marnie's Morgrem,Pokémon,5375,2613,15975,8678
2026-07-31,648,Marnie's Grimmsnarl ex,Pokémon,5375,2613,16125,8678
2026-07-31,860,Snorunt,Pokémon,5353,2604,10820,8678
2026-07-31,1259,Spikemuth Gym,Trainer,5375,2613,21500,8678
2026-07-31,1137,Tool Scrapper,Trainer,5215,2585,5215,8678
2026-07-31,1,Basic {G} Energy,Energy,1661,839,12646,8678
2026-07-31,1194,Colress’s Tenacity,Trainer,208,110,377,8678
2026-07-31,1264,Battle Cage,Trainer,614,289,1433,8678
2026-07-31,1156,Lucky Helmet,Trainer,156,80,156,8678
2026-07-31,96,Teal Mask Ogerpon ex,Pokémon,428,260,1577,8678
2026-07-31,184,Latias ex,Pokémon,266,149,402,8678
2026-07-31,63,Raging Bolt ex,Pokémon,135,82,270,8678
2026-07-31,108,Wellspring Mask Ogerpon ex,Pokémon,135,82,135,8678
2026-07-31,272,Lillie’s Clefairy ex,Pokémon,371,206,495,8678
2026-07-31,978,Passimian,Pokémon,135,82,135,8678
2026-07-31,1205,Cyrano,Trainer,135,82,270,8678
2026-07-31,1116,Energy Switch,Trainer,158,92,563,8678
2026-07-31,1098,Glass Trumpet,Trainer,135,82,270,8678
2026-07-31,1088,Prime Catcher,Trainer,136,82,136,8678
2026-07-31,1250,Area Zero Underdepths,Trainer,247,141,652,8678
2026-07-31,4,Basic {L} Energy,Energy,135,82,270,8678
2026-07-31,3,Basic {W} Energy,Energy,146,83,289,8678
2026-07-31,31,Chi-Yu,Pokémon,112,59,112,8678
2026-07-31,45,Shaymin,Pokémon,112,59,112,8678
2026-07-31,324,Torchic,Pokémon,112,59,224,8678
2026-07-31,325,Combusken,Pokémon,112,59,112,8678
2026-07-31,326,Blaziken ex,Pokémon,112,59,224,8678
2026-07-31,1256,Team Rocket's Watchtower,Trainer,152,82,192,8678
2026-07-31,1127,Tera Orb,Trainer,284,175,568,8678
2026-07-31,1094,Bug Catching Set,Trainer,1080,559,3981,8678
2026-07-31,1118,Energy Retrieval,Trainer,284,175,568,8678
2026-07-31,1119,Energy Search,Trainer,315,187,1198,8678
2026-07-31,1201,Briar,Trainer,285,175,285,8678
2026-07-31,1221,N's Plan,Trainer,284,175,284,8678
2026-07-31,1223,Harlequin,Trainer,284,175,568,8678
2026-07-31,1251,Lively Stadium,Trainer,284,175,568,8678
2026-07-31,131,Duskull,Pokémon,34,21,68,8678
2026-07-31,132,Dusclops,Pokémon,34,21,68,8678
2026-07-31,133,Dusknoir,Pokémon,34,21,34,8678
2026-07-31,1161,Handheld Fan,Trainer,663,330,1264,8678
2026-07-31,15,Team Rocket's Energy,Energy,339,157,1356,8678
2026-07-31,400,Team Rocket's Tarountula,Pokémon,339,157,1356,8678
2026-07-31,401,Team Rocket's Spidops,Pokémon,339,157,1356,8678
2026-07-31,414,Team Rocket's Articuno,Pokémon,349,157,698,8678
2026-07-31,431,Team Rocket's Mewtwo ex,Pokémon,339,157,678,8678
2026-07-31,434,Team Rocket's Mimikyu,Pokémon,308,145,799,8678
2026-07-31,1134,Team Rocket's Transceiver,Trainer,339,157,1356,8678
2026-07-31,1175,Brave Bangle,Trainer,698,347,1508,8678
2026-07-31,1216,Team Rocket's Ariana,Trainer,339,157,1356,8678
2026-07-31,1217,Team Rocket's Archer,Trainer,192,93,193,8678
2026-07-31,1218,Team Rocket's Giovanni,Trainer,339,157,913,8678
2026-07-31,1220,Team Rocket's Proton,Trainer,339,157,1144,8678
2026-07-31,42,Applin,Pokémon,55,22,110,8678
2026-07-31,89,Grookey,Pokémon,448,224,1792,8678
2026-07-31,90,Thwackey,Pokémon,448,224,1792,8678
2026-07-31,92,Applin,Pokémon,456,227,1698,8678
2026-07-31,93,Dipplin,Pokémon,456,227,1808,8678
2026-07-31,655,Celebi,Pokémon,55,22,182,8678
2026-07-31,1102,Dusk Ball,Trainer,55,22,55,8678
2026-07-31,1155,Survival Brace,Trainer,17,6,17,8678
2026-07-31,1245,Festival Grounds,Trainer,448,224,1792,8678
2026-07-31,689,Yveltal,Pokémon,115,67,115,8678
2026-07-31,1174,Air Balloon,Trainer,576,357,1751,8678
2026-07-31,1087,Hand Trimmer,Trainer,279,123,335,8678
2026-07-31,1260,Risky Ruins,Trainer,113,67,226,8678
2026-07-31,848,Buneary,Pokémon,418,268,1548,8678
2026-07-31,849,Mega Lopunny ex,Pokémon,418,268,1254,8678
2026-07-31,174,Fan Rotom,Pokémon,418,268,418,8678
2026-07-31,1229,Wally's Compassion,Trainer,419,269,1675,8678
2026-07-31,1187,Morty’s Conviction,Trainer,131,58,348,8678
2026-07-31,247,Swirlix,Pokémon,11,3,44,8678
2026-07-31,1126,Precious Trolley,Trainer,38,16,38,8678
2026-07-31,1211,Black Belt’s Training,Trainer,83,39,83,8678
2026-07-31,16,Prism Energy,Energy,10,0,40,8678
2026-07-31,1210,Brock’s Scouting,Trainer,18,3,56,8678
2026-07-31,1236,Urbain,Trainer,10,0,40,8678
2026-07-31,91,Rillaboom,Pokémon,45,23,45,8678
2026-07-31,73,Rellor,Pokémon,45,23,45,8678
2026-07-31,74,Rabsca,Pokémon,45,23,45,8678
2026-07-31,142,Genesect,Pokémon,45,23,45,8678
2026-07-31,1191,Kieran,Trainer,45,23,45,8678
2026-07-31,666,Cinderace,Pokémon,1,1,2,8678
2026-07-31,861,Mega Froslass ex,Pokémon,1,1,3,8678
2026-07-31,1030,Staryu,Pokémon,1,1,3,8678
2026-07-31,1031,Mega Starmie ex,Pokémon,1,1,3,8678
2026-07-31,1145,Mega Signal,Trainer,1,1,3,8678
2026-07-31,1189,Salvatore,Trainer,1,1,2,8678
2026-07-31,1224,Cheren,Trainer,1,1,2,8678
2026-07-31,1262,Surfing Beach,Trainer,1,1,4,8678
2026-07-31,432,Team Rocket's Wobbuffet,Pokémon,31,12,31,8678
2026-07-31,463,Team Rocket's Murkrow,Pokémon,31,12,62,8678
2026-07-31,17,Ignition Energy,Energy,1,0,1,8678
2026-07-31,1095,Dangerous Laser,Trainer,1,0,1,8678
2026-07-31,65,Dunsparce,Pokémon,8,2,16,8678
2026-07-31,306,Dudunsparce ex,Pokémon,10,3,10,8678
2026-07-31,1112,Super Potion,Trainer,4,0,4,8678
2026-07-31,917,Chikorita,Pokémon,8,3,16,8678
2026-07-31,709,Bayleef,Pokémon,9,3,18,8678
2026-07-31,710,Meganium,Pokémon,9,3,18,8678
2026-07-31,150,Hydrapple ex,Pokémon,8,3,16,8678
2026-07-31,920,Tapu Bulu,Pokémon,9,3,17,8678
2026-07-31,402,Smoliv,Pokémon,1,0,2,8678
2026-07-31,403,Dolliv,Pokémon,1,0,2,8678
2026-07-31,404,Arboliva ex,Pokémon,1,0,2,8678
2026-07-31,708,Chikorita,Pokémon,1,0,2,8678
2026-07-31,1247,Neutralization Zone,Trainer,1,1,1,8678
2026-07-31,163,Slowking,Pokémon,1,0,4,8678
2026-07-31,162,Slowpoke,Pokémon,1,0,4,8678
2026-07-31,144,Kyurem,Pokémon,1,0,2,8678
2026-07-31,183,Smoochum,Pokémon,1,0,1,8678
2026-07-31,880,Spectrier,Pokémon,1,0,1,8678
2026-07-31,224,Annihilape,Pokémon,1,0,1,8678
2026-07-31,115,Conkeldurr,Pokémon,1,0,1,8678
2026-07-31,1248,Academy at Night,Trainer,1,0,4,8678
2026-07-31,1188,Ciphermaniac’s Codebreaking,Trainer,1,0,4,8678
2026-07-31,1146,Wondrous Patch,Trainer,1,0,3,8678
2026-07-30,1227,Lillie's Determination,Trainer,7766,3898,30581,8756
2026-07-30,7,Basic {D} Energy,Energy,5795,2916,55759,8756
2026-07-30,1152,Poké Pad,Trainer,7667,3822,30551,8756
2026-07-30,104,Froslass,Pokémon,5517,2771,11034,8756
2026-07-30,1086,Buddy-Buddy Poffin,Trainer,8205,4071,31112,8756
2026-07-30,1219,Team Rocket's Petrel,Trainer,5987,3003,23687,8756
2026-07-30,646,Marnie's Impidimp,Pokémon,5517,2771,21989,8756
2026-07-30,1259,Spikemuth Gym,Trainer,5517,2771,22068,8756
2026-07-30,647,Marnie's Morgrem,Pokémon,5517,2771,16445,8756
2026-07-30,1231,Dawn,Trainer,6537,3267,8829,8756
2026-07-30,860,Snorunt,Pokémon,5518,2772,11116,8756
2026-07-30,648,Marnie's Grimmsnarl ex,Pokémon,5517,2771,16551,8756
2026-07-30,112,Munkidori,Pokémon,5799,2918,22587,8756
2026-07-30,1097,Night Stretcher,Trainer,7461,3724,19812,8756
2026-07-30,1182,Boss’s Orders,Trainer,8115,4045,18027,8756
2026-07-30,1079,Rare Candy,Trainer,6311,3138,19064,8756
2026-07-30,1122,Pokégear 3.0,Trainer,5777,2883,8852,8756
2026-07-30,1080,Unfair Stamp,Trainer,6225,3129,6225,8756
2026-07-30,1137,Tool Scrapper,Trainer,4878,2457,4878,8756
2026-07-30,1,Basic {G} Energy,Energy,1700,857,10902,8756
2026-07-30,11,Mist Energy,Energy,809,387,3236,8756
2026-07-30,14,Spiky Energy,Energy,787,379,3047,8756
2026-07-30,18,Grow Grass Energy,Energy,848,416,3158,8756
2026-07-30,20,Rock Fighting Energy,Energy,660,323,1875,8756
2026-07-30,117,Cornerstone Mask Ogerpon ex,Pokémon,447,217,511,8756
2026-07-30,344,Dwebble,Pokémon,756,357,2955,8756
2026-07-30,345,Crustle,Pokémon,756,357,2573,8756
2026-07-30,756,Mega Kangaskhan ex,Pokémon,997,496,2923,8756
2026-07-30,1121,Ultra Ball,Trainer,1457,768,3807,8756
2026-07-30,1123,Switch,Trainer,700,337,1644,8756
2026-07-30,1147,Jumbo Ice Cream,Trainer,850,417,3216,8756
2026-07-30,1159,Hero’s Cape,Trainer,1330,662,1330,8756
2026-07-30,1194,Colress’s Tenacity,Trainer,196,93,359,8756
2026-07-30,1197,Xerosic’s Machinations,Trainer,2278,1097,4986,8756
2026-07-30,1225,Hilda,Trainer,1891,895,6648,8756
2026-07-30,1257,Team Rocket's Factory,Trainer,814,415,1641,8756
2026-07-30,1264,Battle Cage,Trainer,732,343,1631,8756
2026-07-30,15,Team Rocket's Energy,Energy,498,256,1992,8756
2026-07-30,400,Team Rocket's Tarountula,Pokémon,498,256,1992,8756
2026-07-30,401,Team Rocket's Spidops,Pokémon,498,256,1992,8756
2026-07-30,414,Team Rocket's Articuno,Pokémon,527,270,1054,8756
2026-07-30,431,Team Rocket's Mewtwo ex,Pokémon,498,256,996,8756
2026-07-30,434,Team Rocket's Mimikyu,Pokémon,463,240,1170,8756
2026-07-30,1094,Bug Catching Set,Trainer,909,470,3136,8756
2026-07-30,1134,Team Rocket's Transceiver,Trainer,498,256,1992,8756
2026-07-30,1175,Brave Bangle,Trainer,676,335,1213,8756
2026-07-30,1216,Team Rocket's Ariana,Trainer,498,256,1990,8756
2026-07-30,1217,Team Rocket's Archer,Trainer,410,215,419,8756
2026-07-30,1218,Team Rocket's Giovanni,Trainer,498,256,1409,8756
2026-07-30,1220,Team Rocket's Proton,Trainer,498,256,1820,8756
2026-07-30,1071,Meowth ex,Pokémon,529,290,1071,8756
2026-07-30,96,Teal Mask Ogerpon ex,Pokémon,368,216,1206,8756
2026-07-30,184,Latias ex,Pokémon,270,153,536,8756
2026-07-30,63,Raging Bolt ex,Pokémon,266,151,532,8756
2026-07-30,108,Wellspring Mask Ogerpon ex,Pokémon,266,151,266,8756
2026-07-30,140,Fezandipiti ex,Pokémon,1325,660,1325,8756
2026-07-30,272,Lillie’s Clefairy ex,Pokémon,336,189,336,8756
2026-07-30,978,Passimian,Pokémon,266,151,266,8756
2026-07-30,1198,Crispin,Trainer,544,296,1853,8756
2026-07-30,1205,Cyrano,Trainer,266,151,532,8756
2026-07-30,1116,Energy Switch,Trainer,407,223,1207,8756
2026-07-30,1098,Glass Trumpet,Trainer,266,151,532,8756
2026-07-30,1088,Prime Catcher,Trainer,266,151,266,8756
2026-07-30,1250,Area Zero Underdepths,Trainer,336,189,1134,8756
2026-07-30,4,Basic {L} Energy,Energy,288,159,598,8756
2026-07-30,6,Basic {F} Energy,Energy,534,283,1774,8756
2026-07-30,3,Basic {W} Energy,Energy,295,165,594,8756
2026-07-30,5,Basic {P} Energy,Energy,1282,631,2736,8756
2026-07-30,1120,Crushing Hammer,Trainer,500,256,1925,8756
2026-07-30,1212,Cook,Trainer,231,121,231,8756
2026-07-30,1156,Lucky Helmet,Trainer,106,58,106,8756
2026-07-30,1161,Handheld Fan,Trainer,855,446,1564,8756
2026-07-30,235,Budew,Pokémon,335,168,411,8756
2026-07-30,689,Yveltal,Pokémon,79,35,79,8756
2026-07-30,1174,Air Balloon,Trainer,163,78,381,8756
2026-07-30,13,Enriching Energy,Energy,788,367,788,8756
2026-07-30,19,Telepath Psychic Energy,Energy,728,331,2912,8756
2026-07-30,66,Dudunsparce,Pokémon,810,374,1901,8756
2026-07-30,305,Dunsparce,Pokémon,801,371,2536,8756
2026-07-30,343,Shaymin,Pokémon,843,385,843,8756
2026-07-30,741,Abra,Pokémon,724,329,2896,8756
2026-07-30,742,Kadabra,Pokémon,724,329,2896,8756
2026-07-30,743,Alakazam,Pokémon,724,329,2896,8756
2026-07-30,1081,Enhanced Hammer,Trainer,724,329,2692,8756
2026-07-30,1129,Sacred Ash,Trainer,1027,477,1027,8756
2026-07-30,1184,Lana’s Aid,Trainer,740,336,740,8756
2026-07-30,1266,Nighttime Mine,Trainer,573,251,1172,8756
2026-07-30,432,Team Rocket's Wobbuffet,Pokémon,35,16,35,8756
2026-07-30,463,Team Rocket's Murkrow,Pokémon,35,16,70,8756
2026-07-30,1119,Energy Search,Trainer,127,75,438,8756
2026-07-30,89,Grookey,Pokémon,309,149,1236,8756
2026-07-30,90,Thwackey,Pokémon,309,149,1236,8756
2026-07-30,92,Applin,Pokémon,316,155,1014,8756
2026-07-30,93,Dipplin,Pokémon,319,155,1256,8756
2026-07-30,247,Swirlix,Pokémon,75,27,300,8756
2026-07-30,1245,Festival Grounds,Trainer,309,149,1236,8756
2026-07-30,1087,Hand Trimmer,Trainer,271,121,439,8756
2026-07-30,1146,Wondrous Patch,Trainer,90,50,90,8756
2026-07-30,1187,Morty’s Conviction,Trainer,35,9,105,8756
2026-07-30,2,Basic {R} Energy,Energy,253,133,843,8756
2026-07-30,65,Dunsparce,Pokémon,9,3,19,8756
2026-07-30,119,Dreepy,Pokémon,253,133,1012,8756
2026-07-30,120,Drakloak,Pokémon,253,133,1012,8756
2026-07-30,121,Dragapult ex,Pokémon,253,133,590,8756
2026-07-30,306,Dudunsparce ex,Pokémon,8,3,8,8756
2026-07-30,1213,Judge,Trainer,338,187,628,8756
2026-07-30,1260,Risky Ruins,Trainer,8,3,16,8756
2026-07-30,31,Chi-Yu,Pokémon,70,38,70,8756
2026-07-30,45,Shaymin,Pokémon,70,38,70,8756
2026-07-30,324,Torchic,Pokémon,70,38,140,8756
2026-07-30,325,Combusken,Pokémon,70,38,70,8756
2026-07-30,326,Blaziken ex,Pokémon,70,38,140,8756
2026-07-30,1256,Team Rocket's Watchtower,Trainer,172,93,271,8756
2026-07-30,341,Cynthia's Roselia,Pokémon,242,120,968,8756
2026-07-30,379,Cynthia's Gible,Pokémon,242,120,968,8756
2026-07-30,380,Cynthia's Gabite,Pokémon,242,120,968,8756
2026-07-30,1142,Fighting Gong,Trainer,243,120,969,8756
2026-07-30,342,Cynthia's Roserade,Pokémon,242,120,729,8756
2026-07-30,381,Cynthia's Garchomp ex,Pokémon,242,120,726,8756
2026-07-30,1173,Cynthia's Power Weight,Trainer,242,120,726,8756
2026-07-30,387,Cynthia's Spiritomb,Pokémon,242,120,481,8756
2026-07-30,1261,Forest of Vitality,Trainer,251,126,520,8756
2026-07-30,1203,Surfer,Trainer,239,119,239,8756
2026-07-30,745,Ralts,Pokémon,4,2,16,8756
2026-07-30,746,Kirlia,Pokémon,4,2,12,8756
2026-07-30,747,Mega Gardevoir ex,Pokémon,4,2,12,8756
2026-07-30,24,Team Rocket's Kangaskhan ex,Pokémon,4,2,4,8756
2026-07-30,1145,Mega Signal,Trainer,5,3,7,8756
2026-07-30,1249,Grand Tree,Trainer,7,3,7,8756
2026-07-30,16,Prism Energy,Energy,29,14,116,8756
2026-07-30,848,Buneary,Pokémon,82,44,294,8756
2026-07-30,849,Mega Lopunny ex,Pokémon,82,44,238,8756
2026-07-30,1267,Lumiose City,Trainer,4,2,4,8756
2026-07-30,1141,Premium Power Pro,Trainer,4,1,7,8756
2026-07-30,73,Rellor,Pokémon,6,1,6,8756
2026-07-30,74,Rabsca,Pokémon,6,1,6,8756
2026-07-30,1191,Kieran,Trainer,3,1,6,8756
2026-07-30,1211,Black Belt’s Training,Trainer,44,18,47,8756
2026-07-30,1092,Secret Box,Trainer,6,1,6,8756
2026-07-30,1030,Staryu,Pokémon,4,2,15,8756
2026-07-30,1031,Mega Starmie ex,Pokémon,4,2,12,8756
2026-07-30,131,Duskull,Pokémon,102,55,204,8756
2026-07-30,132,Dusclops,Pokémon,102,55,204,8756
2026-07-30,133,Dusknoir,Pokémon,102,55,105,8756
2026-07-30,1167,Deluxe Bomb,Trainer,3,1,3,8756
2026-07-30,1192,Carmine,Trainer,7,1,17,8756
2026-07-30,1229,Wally's Compassion,Trainer,83,44,331,8756
2026-07-30,17,Ignition Energy,Energy,3,1,12,8756
2026-07-30,1210,Brock’s Scouting,Trainer,25,12,100,8756
2026-07-30,1236,Urbain,Trainer,25,12,100,8756
2026-07-30,917,Chikorita,Pokémon,10,6,20,8756
2026-07-30,709,Bayleef,Pokémon,10,6,20,8756
2026-07-30,710,Meganium,Pokémon,10,6,20,8756
2026-07-30,150,Hydrapple ex,Pokémon,10,6,20,8756
2026-07-30,920,Tapu Bulu,Pokémon,10,6,20,8756
2026-07-30,464,Team Rocket's Sneasel,Pokémon,2,2,2,8756
2026-07-30,1158,Maximum Belt,Trainer,2,2,2,8756
2026-07-30,666,Cinderace,Pokémon,3,2,10,8756
2026-07-30,861,Mega Froslass ex,Pokémon,1,1,3,8756
2026-07-30,1189,Salvatore,Trainer,1,1,2,8756
2026-07-30,1224,Cheren,Trainer,1,1,2,8756
2026-07-30,1262,Surfing Beach,Trainer,1,1,3,8756
2026-07-30,1112,Super Potion,Trainer,2,1,2,8756
2026-07-30,174,Fan Rotom,Pokémon,78,42,78,8756
2026-07-30,8,Basic {M} Energy,Energy,2,1,22,8756
2026-07-30,57,Relicanth,Pokémon,2,1,2,8756
2026-07-30,169,Duraludon,Pokémon,2,1,8,8756
2026-07-30,190,Archaludon ex,Pokémon,2,1,8,8756
2026-07-30,1185,Explorer’s Guidance,Trainer,2,1,8,8756
2026-07-30,1244,Full Metal Lab,Trainer,2,1,8,8756
2026-07-30,1246,Jamming Tower,Trainer,91,46,167,8756
2026-07-30,42,Applin,Pokémon,115,58,230,8756
2026-07-30,655,Celebi,Pokémon,115,58,422,8756
2026-07-30,1102,Dusk Ball,Trainer,116,58,119,8756
2026-07-30,1126,Precious Trolley,Trainer,38,17,38,8756
