episode_id,agent,player,won,n_steps,archetype
84775876,Michael Long,1,0,129,Fezandipiti ex
84775886,nasuo445,0,0,202,Cynthia's Garchomp ex
84775886,btk15049,1,1,202,Cornerstone Mask Ogerpon ex
84775896,bono,0,1,113,Mega Kangaskhan ex
84775896,genki toyama,1,0,113,Mega Lucario ex
84776141,Yigit Kayali,0,0,201,Dudunsparce
84776141,nasuo445,1,1,201,Cynthia's Garchomp ex
84776145,ごんさくよねきち,0,0,142,Marnie's Grimmsnarl ex
84776145,Bozo Boys,1,1,142,Alakazam
84776185,于笑非lilishyxf,0,1,129,Mega Lucario ex
84776185,Klein Houmani,1,0,129,Fezandipiti ex
84776188,XtraLearning,0,0,113,Dudunsparce
84776188,bono,1,1,113,Mega Kangaskhan ex
84776342,Majkel1337,0,1,193,Dudunsparce
84776342,bono,1,0,193,Mega Kangaskhan ex
84776367,bono,0,1,210,Fezandipiti ex
84776367,zoroark190,1,0,210,Mega Kangaskhan ex
84776368,nasuo445,0,0,207,Cynthia's Garchomp ex
84776368,Oleksandr_Savsunenko,1,1,207,Dudunsparce
84776369,ShumpeiNomura,0,1,32,Archaludon ex
84776369,zoroark190,1,0,32,Mega Kangaskhan ex
84776385,bono,0,0,100,Mega Kangaskhan ex
84776385,Majkel1337,1,1,100,Bloodmoon Ursaluna
84776395,lmaffei,0,1,187,Mega Lopunny ex
84776395,tonakaiiii,1,0,187,Marnie's Grimmsnarl ex
84776593,Klein Houmani,0,1,137,Fezandipiti ex
84776593,btk15049,1,0,137,Cornerstone Mask Ogerpon ex
84776795,kuromoka,0,1,181,Cynthia's Garchomp ex
84776795,Majkel1337,1,0,181,Dudunsparce
84776813,Yushin Ito,0,1,145,Marnie's Grimmsnarl ex
84776813,LiamK,1,0,145,Teal Mask Ogerpon ex
84776832,Bozo Boys,0,1,210,Alakazam
84776832,Ajishio,1,0,210,Alakazam
84776846,Gotem Penguin,0,1,88,Mega Froslass ex
84776846,zoroark190,1,0,88,Mega Kangaskhan ex
84776850,senkin13,0,1,209,Dudunsparce
84776850,bono,1,0,209,Fezandipiti ex
84776852,LiamK,0,0,76,Teal Mask Ogerpon ex
84776852,nasuo445,1,1,76,Cynthia's Garchomp ex
84776876,Yushin Ito,0,1,46,Mega Starmie ex
84776876,LiamK,1,0,46,Teal Mask Ogerpon ex
84776885,btk15049,0,0,196,Cornerstone Mask Ogerpon ex
84776885,LiamK,1,1,196,Cornerstone Mask Ogerpon ex
84776887,aaa,0,0,213,Fezandipiti ex
84776887,Akira-Ninth,1,1,213,Mega Lucario ex
84777044,于笑非lilishyxf,0,0,208,Mega Lucario ex
84777044,matsurih,1,1,208,Dudunsparce
84777071,rurumi,0,0,168,Archaludon ex
84777071,Klein Houmani,1,1,168,Fezandipiti ex
84777250,junlee789,0,1,188,Marnie's Grimmsnarl ex
84777250,lmaffei,1,0,188,Mega Lopunny ex
84777254,Klein Houmani,0,1,124,Fezandipiti ex
84777254,Raihan Ramadistra,1,0,124,Mega Kangaskhan ex
84777298,Sota Uchiyama,0,0,166,Marnie's Grimmsnarl ex
84777298,Majkel1337,1,1,166,Dudunsparce
84777309,Yushin Ito,0,1,149,Marnie's Grimmsnarl ex
84777309,nasuo445,1,0,149,Cynthia's Garchomp ex
84777318,渡邊征央,0,0,152,Marnie's Grimmsnarl ex
84777318,ShumpeiNomura,1,1,152,Archaludon ex
84777320,やる気元気ミワハルキ,0,1,180,Mega Lucario ex
84777320,Bozo Boys,1,0,180,Alakazam
84777328,Akira-Ninth,0,0,134,Mega Lucario ex
84777328,nasuo445,1,1,134,Cynthia's Garchomp ex
84777364,Klein Houmani,0,0,155,Fezandipiti ex
84777364,bono,1,1,155,Mega Kangaskhan ex
84777381,youtube.com/@BigBugginnings,0,0,173,Dragapult ex
84777381,ZETADIVISION,1,1,173,Dragapult ex
84777382,bono,0,0,171,Fezandipiti ex
84777382,youtube.com/@BigBugginnings,1,1,171,Dragapult ex
84777389,LiamK,0,0,103,Cornerstone Mask Ogerpon ex
84777389,WinDecks,1,1,103,Mega Starmie ex
84777546,koga_poke,0,0,36,Yveltal
84777546,于笑非lilishyxf,1,1,36,Mega Lucario ex
84777646,WinDecks,0,0,122,Mega Starmie ex
84777646,Klein Houmani,1,1,122,Fezandipiti ex
84777672,nasuo445,0,0,191,Cynthia's Garchomp ex
84777672,Majkel1337,1,1,191,Dudunsparce
84777685,kawachi,0,1,37,Fezandipiti ex
84777685,bono,1,0,37,Mega Kangaskhan ex
84777689,Majkel1337,0,0,256,Bloodmoon Ursaluna
84777689,Yushin Ito,1,1,256,Marnie's Grimmsnarl ex
84777701,kazuki0123,0,0,152,Marnie's Grimmsnarl ex
84777701,zoroark190,1,1,152,Mega Kangaskhan ex
84777703,bono,0,1,206,Fezandipiti ex
84777703,Rmy,1,0,206,Dudunsparce
84777726,wally0593,0,1,193,Dudunsparce
84777726,Rmy,1,0,193,Dudunsparce
84777839,nasuo445,0,1,126,Cynthia's Garchomp ex
84777839,ShumpeiNomura,1,0,126,Archaludon ex
84777843,btk15049,0,0,235,Cornerstone Mask Ogerpon ex
84777843,Yushin Ito,1,1,235,Marnie's Grimmsnarl ex
84777855,LiamK,0,0,159,Cornerstone Mask Ogerpon ex
84777855,nasuo445,1,1,159,Cynthia's Garchomp ex
84778056,于笑非lilishyxf,0,0,105,Mega Lucario ex
84778056,Klein Houmani,1,1,105,Fezandipiti ex
84778111,Klein Houmani,0,0,198,Fezandipiti ex
84778111,Rmy,1,1,198,Dudunsparce
84778302,WinDecks,0,1,86,Mega Starmie ex
84778302,Majkel1337,1,0,86,Dudunsparce
84778307,Yushin Ito,0,1,220,Marnie's Grimmsnarl ex
84778307,youtube.com/@BigBugginnings,1,0,220,Dragapult ex
84778318,nasuo445,0,1,166,Cynthia's Garchomp ex
84778318,rurumi,1,0,166,Archaludon ex
84778323,ShumpeiNomura,0,1,187,Archaludon ex
84778323,tonakaiiii,1,0,187,Marnie's Grimmsnarl ex
84778364,tonakaiiii,0,1,99,Marnie's Grimmsnarl ex
84778364,koga_poke,1,0,99,Yveltal
84778374,LiamK,0,0,143,Teal Mask Ogerpon ex
84778374,bono,1,1,143,Mega Kangaskhan ex
84778377,nasuo445,0,1,151,Cynthia's Garchomp ex
84778377,Sota Uchiyama,1,0,151,Marnie's Grimmsnarl ex
84778379,bono,0,1,127,Fezandipiti ex
84778379,kidekikish,1,0,127,Chandelure
84778383,LiamK,0,1,119,Cornerstone Mask Ogerpon ex
84778383,THIRD PTCG Club,1,0,119,Fezandipiti ex
84778561,tonakaiiii,0,0,182,Marnie's Grimmsnarl ex
84778561,于笑非lilishyxf,1,1,182,Mega Lucario ex
84778621,Klein Houmani,0,1,106,Fezandipiti ex
84778621,kazuki0123,1,0,106,Marnie's Grimmsnarl ex
84778662,ojicat,0,0,196,Dragapult ex
84778662,youtube.com/@BigBugginnings,1,1,196,Dragapult ex
84778791,Majkel1337,0,1,182,Dudunsparce
84778791,THIRD PTCG Club,1,0,182,Fezandipiti ex
84778802,Yushin Ito,0,0,212,Marnie's Grimmsnarl ex
84778802,bono,1,1,212,Mega Kangaskhan ex
84778819,ShumpeiNomura,0,1,328,Archaludon ex
84778819,豆本豆豆包,1,0,328,Alakazam
84778822,nasuo445,0,0,158,Cynthia's Garchomp ex
84778822,kidekikish,1,1,158,Chandelure
84778823,Bozo Boys,0,0,219,Alakazam
84778823,bono,1,1,219,Mega Kangaskhan ex
84778843,Majkel1337,0,1,213,Bloodmoon Ursaluna
84778843,tw_shin,1,0,213,Marnie's Grimmsnarl ex
84778846,bono,0,1,179,Mega Kangaskhan ex
84778846,tonakaiiii,1,0,179,Marnie's Grimmsnarl ex
84778855,LiamK,0,0,101,Cornerstone Mask Ogerpon ex
84778855,WinDecks,1,1,101,Mega Starmie ex
84778862,bono,0,0,148,Mega Kangaskhan ex
84778862,nasuo445,1,1,148,Cynthia's Garchomp ex
84778867,LiamK,0,0,64,Teal Mask Ogerpon ex
84778867,WinDecks,1,1,64,Mega Starmie ex
84778884,kazuki0123,0,0,130,Marnie's Grimmsnarl ex
84778884,bono,1,1,130,Fezandipiti ex
84779071,于笑非lilishyxf,0,1,205,Mega Lucario ex
84779071,kazuki0123,1,0,205,Marnie's Grimmsnarl ex
84779124,Klein Houmani,0,0,201,Fezandipiti ex
84779124,nasuo445,1,1,201,Cynthia's Garchomp ex
84779295,lmaffei,0,1,179,Mega Lopunny ex
84779295,Majkel1337,1,0,179,Dudunsparce
84779301,aaa,0,0,132,Fezandipiti ex
84779301,LiamK,1,1,132,Teal Mask Ogerpon ex
84779302,Yushin Ito,0,1,238,Marnie's Grimmsnarl ex
84779302,tw_shin,1,0,238,Marnie's Grimmsnarl ex
84779318,ShumpeiNomura,0,0,189,Archaludon ex
84779318,Sota Uchiyama,1,1,189,Marnie's Grimmsnarl ex
84779339,aaa,0,0,205,Fezandipiti ex
84779339,nasuo445,1,1,205,Cynthia's Garchomp ex
84779340,bono,0,1,179,Mega Kangaskhan ex
84779340,capbloo,1,0,179,Alakazam
84779341,btk15049,0,1,222,Cornerstone Mask Ogerpon ex
84779341,Majkel1337,1,0,222,Bloodmoon Ursaluna
84779344,Bozo Boys,0,0,149,Alakazam
84779344,kazuki0123,1,1,149,Marnie's Grimmsnarl ex
84779354,nasuo445,0,0,155,Cynthia's Garchomp ex
84779354,koga_poke,1,1,155,Yveltal
84779583,于笑非lilishyxf,0,0,107,Mega Lucario ex
84779583,kuromoka,1,1,107,Cynthia's Garchomp ex
84779645,ごんさくよねきち,0,1,41,Marnie's Grimmsnarl ex
84779645,Klein Houmani,1,0,41,Fezandipiti ex
84779790,junlee789,0,1,197,Marnie's Grimmsnarl ex
84779790,Raihan Ramadistra,1,0,197,Mega Kangaskhan ex
84779804,Majkel1337,0,1,135,Dudunsparce
84779804,koga_poke,1,0,135,Yveltal
84779822,Peng Wang,0,0,107,Archaludon ex
84779822,bono,1,1,107,Mega Kangaskhan ex
84779824,NoOne,0,1,167,Dudunsparce
84779824,nasuo445,1,0,167,Cynthia's Garchomp ex
84779836,tonakaiiii,0,1,101,Marnie's Grimmsnarl ex
84779836,ShumpeiNomura,1,0,101,Archaludon ex
84779857,aaa,0,0,151,Fezandipiti ex
84779857,Majkel1337,1,1,151,Bloodmoon Ursaluna
84779878,senkin13,0,0,145,Dudunsparce
84779878,Bozo Boys,1,1,145,Alakazam
84779891,bono,0,0,112,Fezandipiti ex
84779891,koga_poke,1,1,112,Yveltal
84779908,Yushin Ito,0,1,89,Mega Starmie ex
84779908,LiamK,1,0,89,Cornerstone Mask Ogerpon ex
84780091,kawachi,0,0,218,Fezandipiti ex
84780091,于笑非lilishyxf,1,1,218,Mega Lucario ex
84780158,ZETADIVISION,0,0,173,Dragapult ex
84780158,Klein Houmani,1,1,173,Fezandipiti ex
84780227,ojicat,0,1,183,Dragapult ex
84780227,LiamK,1,0,183,Cornerstone Mask Ogerpon ex
84780304,Majkel1337,0,1,131,Dudunsparce
84780304,Michael Long,1,0,131,Fezandipiti ex
84780308,Yushin Ito,0,1,97,Marnie's Grimmsnarl ex
84780308,WinDecks,1,0,97,Mega Starmie ex
84780310,ZETADIVISION,0,0,208,Dragapult ex
84780310,junlee789,1,1,208,Marnie's Grimmsnarl ex
84780316,ZETADIVISION,0,1,135,Dragapult ex
84780316,bono,1,0,135,Mega Kangaskhan ex
84780330,nasuo445,0,1,141,Cynthia's Garchomp ex
84780330,ごんさくよねきち,1,0,141,Marnie's Grimmsnarl ex
84780352,ShumpeiNomura,0,0,220,Archaludon ex
84780352,kazuki0123,1,1,220,Marnie's Grimmsnarl ex
84780372,Yushin Ito,0,0,84,Mega Starmie ex
84780372,Bozo Boys,1,1,84,Alakazam
84780401,tonakaiiii,0,1,124,Marnie's Grimmsnarl ex
84780401,aaa,1,0,124,Fezandipiti ex
84780406,LiamK,0,1,53,Cornerstone Mask Ogerpon ex
84780406,ZETADIVISION,1,0,53,Dragapult ex
84780604,于笑非lilishyxf,0,0,160,Mega Lucario ex
84780604,Sota Uchiyama,1,1,160,Marnie's Grimmsnarl ex
84780625,trickstar,0,1,184,Fezandipiti ex
84780625,Klein Houmani,1,0,184,Fezandipiti ex
84780667,Yushin Ito,0,1,83,Marnie's Grimmsnarl ex
84780667,ShumpeiNomura,1,0,83,Archaludon ex
84780676,WinDecks,0,0,142,Mega Starmie ex
84780676,youtube.com/@BigBugginnings,1,1,142,Dragapult ex
84780677,nasuo445,0,0,194,Cynthia's Garchomp ex
84780677,Majkel1337,1,1,194,Dudunsparce
84780678,Bozo Boys,0,1,142,Alakazam
84780678,Majkel1337,1,0,142,Bloodmoon Ursaluna
84780697,Star-mine,0,0,90,Chandelure
84780697,koga_poke,1,1,90,Yveltal
84780705,Rmy,0,0,108,Dudunsparce
84780705,koga_poke,1,1,108,Yveltal
84780855,渡邊征央,0,1,194,Marnie's Grimmsnarl ex
84780855,Majkel1337,1,0,194,Dudunsparce
84780882,nasuo445,0,0,167,Cynthia's Garchomp ex
84780882,THIRD PTCG Club,1,1,167,Fezandipiti ex
84780900,ShumpeiNomura,0,1,136,Archaludon ex
84780900,kawachi,1,0,136,Fezandipiti ex
84781121,Peng Wang,0,1,209,Archaludon ex
84781121,youtube.com/@BigBugginnings,1,0,209,Dragapult ex
84781171,Klein Houmani,0,0,132,Fezandipiti ex
84781171,kashiwashira,1,1,132,Team Rocket's Mewtwo ex
84781322,Majkel1337,0,1,208,Dudunsparce
84781322,nasuo445,1,0,208,Cynthia's Garchomp ex
84781323,Bozo Boys,0,1,82,Alakazam
84781323,Yushin Ito,1,0,82,Marnie's Grimmsnarl ex
84781324,LiamK,0,0,214,Cornerstone Mask Ogerpon ex
84781324,junlee789,1,1,214,Marnie's Grimmsnarl ex
84781339,Bozo Boys,0,0,198,Alakazam
84781339,Michael Long,1,1,198,Fezandipiti ex
84781353,nasuo445,0,0,121,Cynthia's Garchomp ex
84781353,WinDecks,1,1,121,Mega Starmie ex
84781354,nasuo445,0,1,156,Cynthia's Garchomp ex
84781354,LiamK,1,0,156,Cornerstone Mask Ogerpon ex
84781357,bono,0,1,130,Mega Kangaskhan ex
84781357,kidekikish,1,0,130,Chandelure
84781359,tonakaiiii,0,0,178,Marnie's Grimmsnarl ex
84781359,ShumpeiNomura,1,1,178,Archaludon ex
84781374,kidekikish,0,0,109,Chandelure
84781374,WinDecks,1,1,109,Mega Starmie ex
84781403,lmaffei,0,0,242,Mega Lopunny ex
84781403,kazuki0123,1,1,242,Marnie's Grimmsnarl ex
84781407,LiamK,0,1,117,Cornerstone Mask Ogerpon ex
84781407,Klein Houmani,1,0,117,Fezandipiti ex
84781616,koga_poke,0,1,130,Yveltal
84781616,Peng Wang,1,0,130,Archaludon ex
84781621,于笑非lilishyxf,0,0,135,Mega Lucario ex
84781621,Peng Wang,1,1,135,Archaludon ex
84781824,matsurih,0,0,172,Dudunsparce
84781824,Yushin Ito,1,1,172,Marnie's Grimmsnarl ex
84781830,Michael Long,0,1,202,Fezandipiti ex
84781830,Bozo Boys,1,0,202,Alakazam
84781831,WinDecks,0,1,117,Mega Starmie ex
84781831,カドラバ Kadoraba,1,0,117,Fezandipiti ex
84781833,bono,0,1,119,Mega Kangaskhan ex
84781833,Sota Uchiyama,1,0,119,Marnie's Grimmsnarl ex
84781837,nasuo445,0,1,43,Cynthia's Garchomp ex
84781837,MPGaming,1,0,43,Mega Kangaskhan ex
84781850,ShumpeiNomura,0,1,128,Archaludon ex
84781850,THIRD PTCG Club,1,0,128,Fezandipiti ex
84781851,ごんさくよねきち,0,0,183,Marnie's Grimmsnarl ex
84781851,junlee789,1,1,183,Marnie's Grimmsnarl ex
84781865,tonakaiiii,0,1,101,Marnie's Grimmsnarl ex
84781865,Peng Wang,1,0,101,Archaludon ex
84781879,Majkel1337,0,1,110,Bloodmoon Ursaluna
84781879,youtube.com/@BigBugginnings,1,0,110,Dragapult ex
84781893,zoroark190,0,1,148,Mega Kangaskhan ex
84781893,ShumpeiNomura,1,0,148,Archaludon ex
84781913,bono,0,1,34,Fezandipiti ex
84781913,junlee789,1,0,34,Marnie's Grimmsnarl ex
84781929,Yushin Ito,0,0,204,Marnie's Grimmsnarl ex
84781929,LiamK,1,1,204,Cornerstone Mask Ogerpon ex
84782138,Klein Houmani,0,0,185,Fezandipiti ex
84782138,于笑非lilishyxf,1,1,185,Mega Lucario ex
84782174,kidekikish,0,1,145,Chandelure
84782174,Peng Wang,1,0,145,Archaludon ex
84782188,Majkel1337,0,0,187,Bloodmoon Ursaluna
84782188,Michael Long,1,1,187,Fezandipiti ex
84782327,junlee789,0,0,73,Marnie's Grimmsnarl ex
84782327,Majkel1337,1,1,73,Dudunsparce
84782335,WinDecks,0,1,105,Mega Starmie ex
84782335,LiamK,1,0,105,Cornerstone Mask Ogerpon ex
84782341,koga_poke,0,1,115,Yveltal
84782341,bono,1,0,115,Mega Kangaskhan ex
84782342,nasuo445,0,0,197,Cynthia's Garchomp ex
84782342,Rmy,1,1,197,Dudunsparce
84782344,kashiwashira,0,1,41,Team Rocket's Mewtwo ex
84782344,Bozo Boys,1,0,41,Alakazam
84782348,LiamK,0,1,80,Cornerstone Mask Ogerpon ex
84782348,junlee789,1,0,80,Marnie's Grimmsnarl ex
84782353,tonakaiiii,0,1,143,Marnie's Grimmsnarl ex
84782353,suwat513,1,0,143,Fezandipiti ex
84782365,tonakaiiii,0,0,128,Marnie's Grimmsnarl ex
84782365,Majkel1337,1,1,128,Bloodmoon Ursaluna
84782390,zoroark190,0,0,159,Mega Kangaskhan ex
84782390,koga_poke,1,1,159,Yveltal
84782396,LiamK,0,1,152,Cornerstone Mask Ogerpon ex
84782396,渡邊征央,1,0,152,Marnie's Grimmsnarl ex
84782401,Oleksandr_Savsunenko,0,0,165,Dudunsparce
84782401,youtube.com/@BigBugginnings,1,1,165,Dragapult ex
84782405,senkin13,0,0,63,Dudunsparce
84782405,bono,1,1,63,Fezandipiti ex
84782422,koga_poke,0,0,176,Yveltal
84782422,Banjo,1,1,176,Mega Starmie ex
84782639,Peng Wang,0,0,173,Archaludon ex
84782639,junlee789,1,1,173,Marnie's Grimmsnarl ex
84782696,于笑非lilishyxf,0,0,116,Mega Lucario ex
84782696,Michael Long,1,1,116,Fezandipiti ex
84782776,Sergei Fironov,0,1,98,Mega Starmie ex
84782776,suwat513,1,0,98,Fezandipiti ex
84782814,Rmy,0,0,158,Dudunsparce
84782814,Yushin Ito,1,1,158,Marnie's Grimmsnarl ex
84782822,Majkel1337,0,0,203,Dudunsparce
84782822,bono,1,1,203,Fezandipiti ex
84782827,Gotem Penguin,0,0,128,Mega Froslass ex
84782827,bono,1,1,128,Mega Kangaskhan ex
84782829,bono,0,1,85,Fezandipiti ex
84782829,WinDecks,1,0,85,Mega Starmie ex
84782830,zoroark190,0,0,135,Mega Kangaskhan ex
84782830,ShumpeiNomura,1,1,135,Archaludon ex
84782833,nasuo445,0,1,202,Cynthia's Garchomp ex
84782833,Bozo Boys,1,0,202,Alakazam
84782836,nasuo445,0,1,115,Cynthia's Garchomp ex
84782836,于笑非lilishyxf,1,0,115,Mega Lucario ex
84782837,LiamK,0,0,146,Cornerstone Mask Ogerpon ex
84782837,youtube.com/@BigBugginnings,1,1,146,Dragapult ex
84782840,やる気元気ミワハルキ,0,0,185,Mega Lucario ex
84782840,tonakaiiii,1,1,185,Marnie's Grimmsnarl ex
84782845,Oleksandr_Savsunenko,0,0,190,Dudunsparce
84782845,Bozo Boys,1,1,190,Alakazam
84782869,bono,0,1,170,Fezandipiti ex
84782869,btk15049,1,0,170,Cornerstone Mask Ogerpon ex
84782878,koga_poke,0,0,55,Yveltal
84782878,Bozo Boys,1,1,55,Alakazam
84782890,koga_poke,0,1,148,Yveltal
84782890,Akira-Ninth,1,0,148,Mega Lucario ex
84782910,lmaffei,0,0,120,Mega Lopunny ex
84782910,btk15049,1,1,120,Cornerstone Mask Ogerpon ex
84783132,Peng Wang,0,0,127,Archaludon ex
84783132,aaa,1,1,127,Fezandipiti ex
84783175,Michael Long,0,1,190,Fezandipiti ex
84783175,Rmy,1,0,190,Dudunsparce
84783293,THIRD PTCG Club,0,1,201,Fezandipiti ex
84783293,Majkel1337,1,0,201,Dudunsparce
84783310,Majkel1337,0,1,70,Dudunsparce
84783310,WinDecks,1,0,70,Mega Starmie ex
84783311,ShumpeiNomura,0,1,96,Archaludon ex
84783311,Eduardo Rocha de Andrade,1,0,96,Marnie's Grimmsnarl ex
84783312,nasuo445,0,0,196,Cynthia's Garchomp ex
84783312,trickstar,1,1,196,Fezandipiti ex
84783313,bono,0,1,184,Mega Kangaskhan ex
84783313,Yushin Ito,1,0,184,Marnie's Grimmsnarl ex
84783314,Majkel1337,0,0,230,Bloodmoon Ursaluna
84783314,tonakaiiii,1,1,230,Marnie's Grimmsnarl ex
84783316,nasuo445,0,1,192,Cynthia's Garchomp ex
84783316,tw_shin,1,0,192,Marnie's Grimmsnarl ex
84783325,LiamK,0,0,61,Cornerstone Mask Ogerpon ex
84783325,Sergei Fironov,1,1,61,Mega Starmie ex
84783382,LiamK,0,0,13,Teal Mask Ogerpon ex
84783382,Jiachen Li,1,1,13,Archaludon ex
84783396,koga_poke,0,0,183,Yveltal
84783396,tw_shin,1,1,183,Marnie's Grimmsnarl ex
84783782,koga_poke,0,0,96,Yveltal
84783782,Majkel1337,1,1,96,Dudunsparce
84783786,Yushin Ito,0,1,286,Marnie's Grimmsnarl ex
84783786,btk15049,1,0,286,Cornerstone Mask Ogerpon ex
84783797,koga_poke,0,1,145,Yveltal
84783797,tonakaiiii,1,0,145,Marnie's Grimmsnarl ex
84783798,kashiwashira,0,1,125,Team Rocket's Mewtwo ex
84783798,ShumpeiNomura,1,0,125,Archaludon ex
84783801,wally0593,0,0,207,Dudunsparce
84783801,nasuo445,1,1,207,Cynthia's Garchomp ex
84783803,bono,0,1,1051,Fezandipiti ex
84783803,Gotem Penguin,1,0,1051,Mega Froslass ex
84783804,Klein Houmani,0,1,112,Fezandipiti ex
84783804,bono,1,0,112,Mega Kangaskhan ex
84783810,bono,0,1,170,Fezandipiti ex
84783810,nasuo445,1,0,170,Cynthia's Garchomp ex
84783830,Bozo Boys,0,0,169,Alakazam
84783830,zoroark190,1,1,169,Mega Kangaskhan ex
84783874,junlee789,0,1,165,Marnie's Grimmsnarl ex
84783874,zoroark190,1,0,165,Mega Kangaskhan ex
84783879,btk15049,0,0,235,Cornerstone Mask Ogerpon ex
84783879,Majkel1337,1,1,235,Bloodmoon Ursaluna
84784183,bono,0,1,179,Fezandipiti ex
84784183,Michael Long,1,0,179,Fezandipiti ex
84784269,nasuo445,0,1,195,Cynthia's Garchomp ex
84784269,Majkel1337,1,0,195,Dudunsparce
84784277,Yushin Ito,0,1,138,Marnie's Grimmsnarl ex
84784277,nasuo445,1,0,138,Cynthia's Garchomp ex
84784284,Eduardo Rocha de Andrade,0,0,135,Marnie's Grimmsnarl ex
84784284,nasuo445,1,1,135,Cynthia's Garchomp ex
84784289,WinDecks,0,1,122,Mega Starmie ex
84784289,jiatu.l,1,0,122,Marnie's Grimmsnarl ex
84784290,bono,0,1,183,Mega Kangaskhan ex
84784290,suwat513,1,0,183,Fezandipiti ex
84784291,LiamK,0,1,109,Teal Mask Ogerpon ex
84784291,tonakaiiii,1,0,109,Marnie's Grimmsnarl ex
84784293,ShumpeiNomura,0,0,147,Archaludon ex
84784293,Sota Uchiyama,1,1,147,Marnie's Grimmsnarl ex
84784305,Gotem Penguin,0,1,101,Mega Froslass ex
84784305,nasuo445,1,0,101,Cynthia's Garchomp ex
84784316,Bozo Boys,0,0,126,Alakazam
84784316,LiamK,1,1,126,Cornerstone Mask Ogerpon ex
84784336,Yigit Kayali,0,0,231,Dudunsparce
84784336,Bozo Boys,1,1,231,Alakazam
84784357,Star-mine,0,1,164,Chandelure
84784357,kazuki0123,1,0,164,Marnie's Grimmsnarl ex
84784364,aaa,0,0,209,Fezandipiti ex
84784364,Rmy,1,1,209,Dudunsparce
84784383,THIRD PTCG Club,0,1,101,Fezandipiti ex
84784383,tw_shin,1,0,101,Marnie's Grimmsnarl ex
84784668,Klein Houmani,0,0,171,Fezandipiti ex
84784668,THIRD PTCG Club,1,1,171,Fezandipiti ex
84784678,Michael Long,0,0,184,Fezandipiti ex
84784678,kashiwashira,1,1,184,Team Rocket's Mewtwo ex
84784761,Majkel1337,0,1,76,Dudunsparce
84784761,kazuki0123,1,0,76,Marnie's Grimmsnarl ex
84784764,LiamK,0,1,202,Cornerstone Mask Ogerpon ex
84784764,Yushin Ito,1,0,202,Marnie's Grimmsnarl ex
84784775,nasuo445,0,0,181,Cynthia's Garchomp ex
84784775,bono,1,1,181,Mega Kangaskhan ex
84784780,koga_poke,0,1,111,Yveltal
84784780,bono,1,0,111,Fezandipiti ex
84784781,WinDecks,0,1,77,Mega Starmie ex
84784781,Bozo Boys,1,0,77,Alakazam
84784783,bono,0,1,114,Mega Kangaskhan ex
84784783,Star-mine,1,0,114,Chandelure
84784788,ShumpeiNomura,0,0,61,Archaludon ex
84784788,Michael Long,1,1,61,Fezandipiti ex
84784789,Banjo,0,1,93,Mega Starmie ex
84784789,LiamK,1,0,93,Cornerstone Mask Ogerpon ex
84784808,nasuo445,0,0,221,Cynthia's Garchomp ex
84784808,Majkel1337,1,1,221,Bloodmoon Ursaluna
84784821,nasuo445,0,1,141,Cynthia's Garchomp ex
84784821,MPGaming,1,0,141,Mega Kangaskhan ex
84784829,Rmy,0,1,222,Dudunsparce
84784829,Abhyuday,1,0,222,Dudunsparce
84784872,koga_poke,0,0,106,Yveltal
84784872,Michael Long,1,1,106,Fezandipiti ex
84784880,kidekikish,0,1,131,Chandelure
84784880,Klein Houmani,1,0,131,Fezandipiti ex
84784884,kuromoka,0,1,180,Cynthia's Garchomp ex
84784884,Rmy,1,0,180,Dudunsparce
84785192,Abhyuday,0,0,213,Dudunsparce
84785192,Michael Long,1,1,213,Fezandipiti ex
84785194,やる気元気ミワハルキ,0,0,163,Mega Lucario ex
84785194,Klein Houmani,1,1,163,Fezandipiti ex
84785262,Majkel1337,0,0,198,Dudunsparce
84785262,nasuo445,1,1,198,Cynthia's Garchomp ex
84785265,ShumpeiNomura,0,1,144,Archaludon ex
84785265,Yushin Ito,1,0,144,Marnie's Grimmsnarl ex
84785273,kashiwashira,0,0,126,Team Rocket's Mewtwo ex
84785273,bono,1,1,126,Mega Kangaskhan ex
84785275,junlee789,0,1,132,Marnie's Grimmsnarl ex
84785275,WinDecks,1,0,132,Mega Starmie ex
84785280,Akira-Ninth,0,1,157,Mega Lucario ex
84785280,nasuo445,1,0,157,Cynthia's Garchomp ex
84785281,bono,0,0,153,Fezandipiti ex
84785281,Sota Uchiyama,1,1,153,Marnie's Grimmsnarl ex
84785302,Raihan Ramadistra,0,1,86,Mega Kangaskhan ex
84785302,LiamK,1,0,86,Cornerstone Mask Ogerpon ex
84785306,kazuki0123,0,1,172,Marnie's Grimmsnarl ex
84785306,Rmy,1,0,172,Dudunsparce
84785318,trickstar,0,1,84,Fezandipiti ex
84785318,Yushin Ito,1,0,84,Mega Starmie ex
84785350,ごんさくよねきち,0,1,31,Marnie's Grimmsnarl ex
84785350,koga_poke,1,0,31,Yveltal
84785541,koga_poke,0,0,115,Yveltal
84785541,SantaClaws,1,1,115,Dudunsparce
84785708,やる気元気ミワハルキ,0,0,83,Mega Lucario ex
84785708,Michael Long,1,1,83,Fezandipiti ex
84785744,nasuo445,0,0,217,Cynthia's Garchomp ex
84785744,ojicat,1,1,217,Dragapult ex
84785769,bono,0,0,171,Fezandipiti ex
84785769,Yushin Ito,1,1,171,Marnie's Grimmsnarl ex
84785772,渡邊征央,0,0,187,Marnie's Grimmsnarl ex
